timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
67599.732126,0,-1.279946,1.124292,2.068206,-0.222778,-0.316162,-0.088928,0.999455,0.032931,-0.002460,-0.000327,-0.132263,0.073154,-0.000111
67599.832127,0,-1.304632,1.090631,2.056364,-0.226807,-0.369385,-0.085083,0.999500,0.031578,-0.001338,-0.000224,-0.215303,0.118014,-0.002550
67599.932129,0,-1.329230,1.051618,2.044560,-0.225342,-0.415039,-0.089233,0.999639,0.026823,0.001435,-0.000154,-0.224984,0.111878,-0.002314
67600.032123,0,-1.353199,1.008259,2.032722,-0.217651,-0.449951,-0.091980,0.999771,0.021071,0.003655,-0.000640,-0.251164,0.092243,-0.027458
67600.132116,0,-1.375045,0.964131,2.021473,-0.201172,-0.461426,-0.093140,0.999842,0.017264,0.004051,-0.001545,-0.196895,0.049565,-0.011718
67600.232125,0,-1.395505,0.918644,2.010444,-0.193726,-0.480957,-0.090088,0.999845,0.017329,0.002474,-0.001627,-0.126673,0.005684,-0.000085
67600.332123,0,-1.417025,0.866707,1.998379,-0.189819,-0.504883,-0.091797,0.999848,0.017313,0.000938,-0.001623,-0.228256,0.058700,-0.006652
67600.432130,0,-1.437314,0.814387,1.986782,-0.184814,-0.520508,-0.091980,0.999885,0.015067,0.000582,-0.001685,-0.185441,0.046599,-0.003290
67600.532123,0,-1.457844,0.758363,1.974813,-0.183350,-0.541016,-0.092407,0.999906,0.013567,0.000725,-0.001710,-0.215166,0.068518,-0.005591
67600.632124,0,-1.477933,0.700659,1.962878,-0.180298,-0.556641,-0.097595,0.999931,0.011543,0.001239,-0.001729,-0.209576,0.059928,-0.003040
67600.732124,0,-1.497475,0.641674,1.950839,-0.175903,-0.568848,-0.096802,0.999942,0.010503,0.001613,-0.001703,-0.168261,0.055803,-0.005002
67600.832126,0,-1.516410,0.581594,1.938684,-0.170898,-0.579590,-0.102417,0.999938,0.010866,0.001513,-0.001844,-0.170715,0.049565,-0.007508
67600.932124,0,-1.534757,0.520385,1.926128,-0.165771,-0.591797,-0.101685,0.999925,0.012016,0.001525,-0.001948,-0.159125,0.045747,-0.005377
67601.032128,0,-1.552529,0.457830,1.913241,-0.161011,-0.606934,-0.106384,0.999901,0.013849,0.001246,-0.002010,-0.171397,0.046769,-0.005348
67601.132121,0,-1.569777,0.393625,1.899866,-0.156494,-0.624512,-0.104614,0.999882,0.015181,0.001135,-0.001997,-0.164443,0.043735,-0.003241
67601.232126,0,-1.586532,0.327521,1.886294,-0.151367,-0.644043,-0.108459,0.999869,0.015954,0.001259,-0.002473,-0.181760,0.056450,-0.029844
67601.332131,0,-1.602766,0.259421,1.872247,-0.144897,-0.663574,-0.110901,0.999871,0.015580,0.001927,-0.003337,-0.223348,0.053485,-0.009971
67601.432172,0,-1.618373,0.189448,1.857861,-0.138184,-0.680664,-0.117065,0.999887,0.014437,0.002514,-0.003355,-0.233847,0.051780,-0.003236
67601.532126,0,-1.632629,0.120936,1.843581,-0.128662,-0.684570,-0.122253,0.999910,0.012569,0.003240,-0.003275,-0.215575,0.046974,-0.004297
67601.632147,0,-1.646946,0.046728,1.827712,-0.119080,-0.691406,-0.126099,0.999894,0.013723,0.003384,-0.003366,-0.175487,0.036168,-0.006575
67601.732099,0,-1.660512,-0.029781,1.811342,-0.110840,-0.709961,-0.125854,0.999887,0.014081,0.003960,-0.003370,-0.285798,0.057371,-0.001231
67601.832131,0,-1.672532,-0.104499,1.795875,-0.100220,-0.718262,-0.132080,0.999941,0.008867,0.005408,-0.003123,-0.307069,0.052667,-0.003134
67601.932137,0,-1.683598,-0.181257,1.779840,-0.087341,-0.720703,-0.142700,0.999965,0.003182,0.007057,-0.003114,-0.297797,0.042576,-0.006340
67602.032130,0,-1.693161,-0.257467,1.763827,-0.070923,-0.706055,-0.149170,0.999959,-0.001543,0.008359,-0.003255,-0.245028,0.030918,-0.009587
67602.132136,0,-1.700958,-0.331797,1.747791,-0.051941,-0.684082,-0.151245,0.999944,-0.003205,0.009196,-0.004033,-0.122991,0.006349,-0.032964
67602.232143,0,-1.706892,-0.403689,1.731748,-0.032135,-0.662109,-0.150879,0.999933,-0.003112,0.009901,-0.005104,-0.181214,0.004057,-0.007061
67602.332132,0,-1.711112,-0.478519,1.714418,-0.012589,-0.647461,-0.153931,0.999920,-0.002914,0.011153,-0.005134,-0.106015,0.015510,-0.001066
67602.432130,0,-1.713048,-0.548003,1.698259,0.009476,-0.631836,-0.149048,0.999899,-0.002897,0.012858,-0.005285,-0.127082,0.005637,-0.005271
67602.532145,0,-1.712553,-0.617838,1.681312,0.034698,-0.619141,-0.152954,0.999872,-0.002492,0.014854,-0.005418,-0.167579,0.001890,-0.002742
67602.632136,0,-1.709374,-0.684421,1.664829,0.063660,-0.602539,-0.150024,0.999824,-0.002053,0.017756,-0.005651,-0.201395,-0.002621,-0.004176
67602.732154,0,-1.702710,-0.752545,1.646653,0.098267,-0.592285,-0.164307,0.999753,-0.000297,0.021480,-0.005651,-0.149035,-0.005625,0.005774
67602.832128,0,-1.691908,-0.819923,1.626347,0.144775,-0.597656,-0.175903,0.999575,0.005284,0.028034,-0.006045,-0.176578,-0.006485,-0.015885
67602.932164,0,-1.676510,-0.885573,1.605007,0.203491,-0.606445,-0.183838,0.999281,0.009557,0.036093,-0.006542,-0.137649,0.005309,0.006255
67603.032126,0,-1.655531,-0.949617,1.583927,0.273926,-0.614746,-0.152710,0.998962,0.010251,0.043959,-0.006152,-0.190759,-0.046326,0.017155
67603.132134,0,-1.625341,-1.018047,1.567230,0.351318,-0.623535,-0.061035,0.999069,0.001684,0.042783,-0.005224,-0.389972,-0.266572,0.004259
67603.232132,0,-1.587289,-1.085700,1.557563,0.408936,-0.603516,-0.076233,0.999504,-0.018781,0.024897,-0.004433,-0.495783,-0.520054,-0.009587
67603.332137,0,-1.545490,-1.148781,1.546440,0.418701,-0.540039,-0.160278,0.999321,-0.036611,-0.000039,-0.004058,-0.308978,-0.502055,-0.019175
67603.432134,0,-1.504569,-1.204239,1.532029,0.384521,-0.454346,-0.192017,0.998924,-0.042380,-0.018151,-0.004979,-0.048201,-0.299978,-0.041077
67603.532099,0,-1.467436,-1.251837,1.507283,0.311768,-0.375977,-0.412109,0.998546,-0.036533,-0.039241,-0.005647,0.095380,-0.115628,-0.038350
67603.632129,0,-1.437876,-1.291943,1.486935,0.248657,-0.317871,0.025940,0.999393,-0.026204,-0.021696,-0.007521,0.206712,0.361338,-0.014760
67603.732140,0,-1.413940,-1.325570,1.488576,0.222534,-0.284424,-0.054199,0.999945,-0.007059,0.001935,-0.007470,0.146308,0.256345,0.018118
67603.832138,0,-1.389437,-1.358109,1.474822,0.240234,-0.281982,-0.144409,0.999862,0.001144,0.015074,-0.006905,-0.034890,0.040974,0.010695
