timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz
200727.110640,1.022227,1.041736,0.693611,-0.020530,-0.019668,-0.655089,0.998782,0.034932,-0.032851,-0.011596,0.764223,-0.730182,0.044964,0.329778,-3.153627,2.708918,0.450476
200727.160756,1.021201,1.040753,0.660857,-0.061100,-0.061816,-0.537698,0.997180,0.053747,-0.051326,-0.010479,0.607787,-0.593432,0.057769,0.332334,-4.415082,4.073146,0.383011
200727.210875,1.018146,1.037662,0.633972,-0.124790,-0.127122,-0.419563,0.995391,0.068653,-0.066342,-0.009055,0.388334,-0.388442,0.068656,0.314997,-4.709674,4.513112,0.328962
200727.422745,1.024862,1.044510,0.703728,-0.004268,-0.003007,-0.432074,0.999911,0.001300,-0.001225,-0.013219,0.555799,-0.516799,0.003979,0.143312,4.530098,-4.335018,0.061403
200727.472861,1.024649,1.044360,0.682124,-0.004928,-0.003688,-0.657184,0.999699,0.015020,-0.014325,-0.013117,0.782382,-0.733465,0.005724,0.282867,-0.084582,0.019137,0.022699
200727.522968,1.024402,1.044176,0.649265,-0.020137,-0.019223,-0.624307,0.998785,0.034319,-0.032903,-0.012964,0.778312,-0.732339,0.006369,0.328222,-2.925869,2.753527,0.007468
200727.573132,1.023395,1.043214,0.618049,-0.060627,-0.060373,-0.509736,0.997161,0.053492,-0.051428,-0.012789,0.632196,-0.594474,0.006582,0.332074,-4.365437,4.103591,0.002820
200727.623240,1.020364,1.040196,0.592563,-0.124541,-0.125167,-0.392056,0.995319,0.069037,-0.066443,-0.012604,0.414073,-0.389137,0.006662,0.315232,-4.798226,4.518742,0.003881
200727.827532,1.027493,1.046843,0.655054,-0.003767,-0.003493,-0.433906,0.999896,0.001086,-0.001549,-0.014322,0.558860,-0.506607,-0.028186,0.161564,4.491055,-4.007901,-0.902405
200727.877650,1.027304,1.046668,0.633359,-0.004703,-0.004129,-0.625216,0.999673,0.014873,-0.014410,-0.015016,0.782871,-0.707600,-0.053836,0.282826,-0.040273,0.160320,-0.818259
200727.927758,1.027069,1.046462,0.602098,-0.020027,-0.019477,-0.592413,0.998758,0.034180,-0.032357,-0.016336,0.779411,-0.701183,-0.077095,0.327280,-2.825203,2.679667,-0.741946
200727.977884,1.026068,1.045488,0.572477,-0.059876,-0.060216,-0.479524,0.997149,0.053399,-0.050100,-0.018224,0.636100,-0.569480,-0.098185,0.330906,-4.275232,3.935669,-0.672559
200728.028000,1.023074,1.042477,0.548501,-0.122294,-0.124356,-0.363805,0.995312,0.069104,-0.064440,-0.020630,0.420216,-0.375067,-0.117302,0.314635,-4.759161,4.284859,-0.608533
200728.234632,1.029916,1.049349,0.607025,-0.004035,-0.003208,-0.416951,0.999849,0.001457,-0.001396,-0.017276,0.559033,-0.508158,-0.024577,0.170271,4.640095,-3.964947,-0.803748
200728.284751,1.029714,1.049188,0.586177,-0.004931,-0.004111,-0.592136,0.999622,0.015210,-0.014336,-0.017886,0.790563,-0.706927,-0.047423,0.281980,0.051526,0.227080,-0.730160
200728.334863,1.029468,1.048983,0.556571,-0.020181,-0.019722,-0.560907,0.998695,0.034655,-0.032326,-0.019050,0.791867,-0.696995,-0.068178,0.326931,-2.818150,2.715051,-0.653740
200728.385008,1.028459,1.047997,0.528525,-0.060072,-0.060884,-0.448699,0.997065,0.054130,-0.050029,-0.020709,0.649156,-0.563292,-0.086760,0.330665,-4.335380,3.926069,-0.581578
200728.435135,1.025455,1.044952,0.506090,-0.122535,-0.125713,-0.333511,0.995205,0.070112,-0.064274,-0.022817,0.430533,-0.369126,-0.103291,0.314281,-4.862705,4.241644,-0.515794
200728.638063,1.032429,1.051477,0.559349,-0.004186,-0.004424,-0.383731,0.999769,0.001340,-0.001552,-0.021397,0.550527,-0.512037,-0.021478,0.169722,4.849311,-3.811678,-0.760247
200728.688182,1.032220,1.051255,0.540163,-0.005179,-0.005245,-0.559934,0.999542,0.014824,-0.014641,-0.021925,0.792576,-0.703069,-0.043088,0.280808,0.174873,0.309988,-0.688840
200728.738296,1.031961,1.050993,0.512166,-0.020737,-0.020322,-0.530871,0.998617,0.034248,-0.032616,-0.022964,0.800170,-0.688866,-0.062668,0.326266,-2.794265,2.721414,-0.601870
200728.788451,1.030924,1.049977,0.485623,-0.061046,-0.060745,-0.419878,0.996986,0.053861,-0.050202,-0.024458,0.658818,-0.554698,-0.079776,0.330304,-4.366005,3.893549,-0.521983
200728.838574,1.027872,1.046940,0.464629,-0.123888,-0.124935,-0.305336,0.995121,0.070027,-0.064308,-0.026360,0.438838,-0.362016,-0.094613,0.314014,-4.911491,4.194235,-0.453193
200729.041299,1.034832,1.053460,0.510989,-0.004547,-0.004660,-0.349968,0.999683,0.001362,-0.001620,-0.025099,0.587622,-0.488492,-0.020566,0.167710,4.612764,-4.037349,-0.569107
200729.091415,1.034605,1.053227,0.493490,-0.005574,-0.005481,-0.529896,0.999448,0.015740,-0.014194,-0.025601,0.817879,-0.690818,-0.036743,0.281093,-0.205079,0.044855,-0.485662
200729.141532,1.034326,1.052953,0.466995,-0.020763,-0.021480,-0.500321,0.998499,0.035733,-0.031953,-0.026491,0.806662,-0.689716,-0.050548,0.326642,-3.092434,2.553794,-0.433328
200729.191652,1.033288,1.051879,0.441979,-0.060506,-0.063620,-0.388709,0.996842,0.055434,-0.049641,-0.027715,0.650717,-0.563574,-0.062865,0.330200,-4.536075,3.816246,-0.393544
200729.241761,1.030262,1.048698,0.422544,-0.122903,-0.129517,-0.274498,0.994966,0.071321,-0.064035,-0.029248,0.422568,-0.374314,-0.074051,0.313439,-4.968061,4.189155,-0.359489
200729.447329,1.036885,1.055281,0.463877,-0.004838,-0.004860,-0.317664,0.999584,0.001286,-0.001311,-0.028780,0.574511,-0.499152,-0.008980,0.166686,4.652224,-3.954127,-0.286111
200729.497441,1.036643,1.055038,0.447994,-0.005670,-0.005630,-0.499488,0.999362,0.015281,-0.014195,-0.028996,0.806952,-0.697054,-0.017113,0.280355,-0.081366,0.136211,-0.250303
200729.547550,1.036360,1.054756,0.423019,-0.020861,-0.021060,-0.471263,0.998439,0.034931,-0.032178,-0.029393,0.802431,-0.690767,-0.024227,0.325964,-2.928660,2.610109,-0.212245
200729.597659,1.035317,1.053703,0.399456,-0.060887,-0.062023,-0.360849,0.996815,0.054453,-0.049971,-0.029945,0.655363,-0.561000,-0.030260,0.329673,-4.397232,3.855487,-0.177595
200729.647767,1.032272,1.050602,0.381414,-0.123699,-0.126472,-0.247512,0.994968,0.070386,-0.064386,-0.030637,0.434857,-0.368978,-0.035308,0.313239,-4.877985,4.221527,-0.148007
200729.855520,1.039178,1.057122,0.416616,-0.004468,-0.004702,-0.284518,0.999487,0.001260,-0.001539,-0.031972,0.560803,-0.494408,0.019185,0.166863,4.596538,-3.979024,0.619197
200729.905636,1.038954,1.056887,0.402390,-0.005443,-0.005449,-0.466015,0.999291,0.014874,-0.014340,-0.031481,0.790990,-0.692951,0.036785,0.278899,0.010098,0.041226,0.578871
200729.955699,1.038682,1.056614,0.379089,-0.020729,-0.020336,-0.440476,0.998432,0.034064,-0.032276,-0.030526,0.792463,-0.689786,0.053239,0.324341,-2.815904,2.491838,0.547643
200730.005866,1.037646,1.055597,0.357066,-0.060689,-0.060009,-0.332991,0.996896,0.053257,-0.050126,-0.029135,0.653061,-0.563593,0.068806,0.328764,-4.270872,3.749035,0.519642
200730.055978,1.034611,1.052597,0.340416,-0.123425,-0.122877,-0.221182,0.995138,0.069020,-0.064725,-0.027345,0.440989,-0.374436,0.083577,0.312950,-4.736779,4.159860,0.491612
200730.268841,1.041299,1.058986,0.372174,-0.005174,-0.005129,-0.253456,0.999434,0.001356,-0.001555,-0.033590,0.570211,-0.508020,0.028844,0.164952,4.620611,-4.110169,0.913052
200730.318952,1.041040,1.058730,0.359501,-0.006151,-0.005925,-0.438492,0.999236,0.015173,-0.014725,-0.032858,0.801797,-0.712904,0.054797,0.278969,-0.110764,0.065804,0.831957
200730.369065,1.040733,1.058433,0.337577,-0.021868,-0.021090,-0.412844,0.998355,0.034584,-0.033201,-0.031453,0.797742,-0.707946,0.078445,0.325220,-3.003905,2.607913,0.764840
200730.419178,1.039639,1.057379,0.316934,-0.063104,-0.061420,-0.303854,0.996783,0.053854,-0.051548,-0.029435,0.649654,-0.575176,0.100185,0.329236,-4.416450,3.900549,0.704933
200730.469297,1.036484,1.054308,0.301742,-0.127692,-0.125028,-0.191435,0.995004,0.069474,-0.066478,-0.026869,0.431018,-0.377678,0.120223,0.312536,-4.824442,4.341130,0.646185
200730.675332,1.043321,1.060702,0.326610,-0.005188,-0.005772,-0.222119,0.999431,0.001226,-0.001393,-0.033693,0.590598,-0.498017,0.022999,0.162843,4.365041,-4.146340,0.813284
200730.725444,1.043062,1.060413,0.315504,-0.006053,-0.006483,-0.411059,0.999228,0.015559,-0.014332,-0.033107,0.809284,-0.704819,0.046116,0.279836,-0.378843,-0.065386,0.743662
200730.775556,1.042759,1.060089,0.294951,-0.021429,-0.022105,-0.383809,0.998339,0.035163,-0.032615,-0.031928,0.791576,-0.706672,0.067254,0.325292,-3.050824,2.439131,0.650881
200730.825672,1.041688,1.058984,0.275761,-0.062011,-0.063144,-0.274687,0.996768,0.054282,-0.050925,-0.030214,0.640838,-0.582695,0.085756,0.328361,-4.332341,3.765733,0.561975
200730.875806,1.038587,1.055827,0.262026,-0.125738,-0.127074,-0.163848,0.994986,0.069685,-0.066031,-0.028046,0.426118,-0.392322,0.101729,0.311790,-4.750294,4.322451,0.483942
200731.079059,1.045348,1.062522,0.284356,-0.005039,-0.004915,-0.192516,0.999435,0.001309,-0.001437,-0.033549,0.554293,-0.504337,0.012209,0.163844,4.639934,-3.957496,0.302003
200731.129197,1.045096,1.062276,0.274731,-0.005938,-0.005680,-0.379602,0.999234,0.014732,-0.014501,-0.033235,0.786523,-0.701955,0.020794,0.277051,0.117239,0.089512,0.233381
200731.179335,1.044799,1.061992,0.255750,-0.021308,-0.020290,-0.357484,0.998360,0.033778,-0.032686,-0.032677,0.792939,-0.696859,0.027428,0.322973,-2.712287,2.539961,0.199722
200731.229466,1.043733,1.060977,0.237876,-0.061664,-0.059351,-0.252528,0.996796,0.052958,-0.050732,-0.031922,0.658050,-0.569036,0.033105,0.327805,-4.269271,3.860577,0.183697
200731.279610,1.040650,1.058010,0.225250,-0.125113,-0.121475,-0.142511,0.994994,0.068845,-0.065466,-0.031009,0.445301,-0.375180,0.038326,0.312401,-4.719714,4.226412,0.176188
200731.488674,1.047297,1.064133,0.243520,-0.004803,-0.005578,-0.164271,0.999410,0.001231,-0.001367,-0.034285,0.584683,-0.480314,-0.035526,0.162252,4.796424,-3.978727,-1.155310
200731.538785,1.047057,1.063854,0.235307,-0.005649,-0.006289,-0.354307,0.999166,0.015426,-0.013865,-0.035161,0.823857,-0.680039,-0.068365,0.276284,0.013514,0.010083,-1.038708
200731.588914,1.046774,1.063540,0.217591,-0.020380,-0.021562,-0.333610,0.998195,0.035419,-0.031538,-0.036832,0.822768,-0.681673,-0.097890,0.323383,-2.949077,2.479447,-0.937463
200731.639067,1.045755,1.062462,0.200911,-0.059648,-0.062516,-0.227946,0.996481,0.055380,-0.049203,-0.039216,0.672782,-0.560757,-0.124537,0.328359,-4.596043,3.843332,-0.847993
200731.689179,1.042773,1.059336,0.189514,-0.121916,-0.127283,-0.117048,0.994494,0.071727,-0.063644,-0.042257,0.440329,-0.371770,-0.148641,0.312600,-5.064737,4.152755,-0.765056
200731.890473,1.049167,1.066003,0.204273,-0.005263,-0.004793,-0.136921,0.999297,0.001324,-0.001349,-0.037435,0.601922,-0.504153,-0.026290,0.159979,4.877375,-3.806463,-0.806819
200731.940588,1.048903,1.065763,0.197426,-0.006091,-0.005547,-0.331165,0.999043,0.015888,-0.014504,-0.038081,0.845287,-0.695077,-0.049224,0.278474,-0.018468,0.225876,-0.715922
200731.990676,1.048599,1.065486,0.180868,-0.021660,-0.021348,-0.306450,0.998034,0.036342,-0.032637,-0.039265,0.843065,-0.685362,-0.069574,0.324732,-2.987787,2.564779,-0.640153
200732.040798,1.047516,1.064418,0.165546,-0.062552,-0.063430,-0.198464,0.996272,0.056740,-0.050483,-0.040921,0.691866,-0.559349,-0.087770,0.328151,-4.687394,3.913952,-0.573175
200732.090912,1.044388,1.061247,0.155623,-0.126502,-0.129623,-0.088287,0.994246,0.073493,-0.064982,-0.043016,0.455634,-0.365956,-0.104062,0.311806,-5.120216,4.200746,-0.514429
200732.300896,1.050976,1.067691,0.167279,-0.005219,-0.005568,-0.111033,0.999084,0.001338,-0.001433,-0.042741,0.615105,-0.489852,-0.027664,0.158924,4.994041,-3.839635,-0.863399
200732.351018,1.050715,1.067412,0.161728,-0.006095,-0.006319,-0.307231,0.998823,0.016176,-0.014322,-0.043418,0.864293,-0.682480,-0.052206,0.277333,-0.052109,0.206799,-0.751769
200732.401132,1.050410,1.067097,0.146366,-0.021510,-0.022275,-0.284631,0.997794,0.037021,-0.032268,-0.044671,0.860335,-0.673852,-0.073574,0.324741,-3.194456,2.591818,-0.644133
200732.451220,1.049335,1.065983,0.132135,-0.062224,-0.064971,-0.176659,0.995999,0.057768,-0.049952,-0.046419,0.698731,-0.546664,-0.091884,0.328653,-4.858417,3.582334,-0.544348
200732.501383,1.046223,1.062734,0.123302,-0.126048,-0.132184,-0.065641,0.993953,0.074628,-0.064226,-0.048612,0.453904,-0.369983,-0.107357,0.311241,-5.400881,3.997535,-0.445314
200732.713814,1.052612,1.069192,0.129866,-0.005664,-0.006099,-0.085177,0.998902,0.001322,-0.001309,-0.046803,0.600193,-0.497641,-0.024321,0.158075,4.894126,-3.785048,-0.766857
200732.763952,1.052329,1.068887,0.125607,-0.006465,-0.006836,-0.282948,0.998648,0.015726,-0.014435,-0.047398,0.844440,-0.687448,-0.046118,0.276759,0.014000,0.411882,-0.677067
200732.814069,1.052006,1.068545,0.111459,-0.022006,-0.022232,-0.261398,0.997643,0.035997,-0.032569,-0.048497,0.843937,-0.668332,-0.065364,0.324222,-2.977423,2.860804,-0.601993
200732.864190,1.050906,1.067434,0.098389,-0.063119,-0.063459,-0.154318,0.995898,0.056268,-0.050184,-0.050024,0.693408,-0.527385,-0.082475,0.328016,-4.665873,3.725318,-0.553576
200732.914319,1.047750,1.064261,0.090674,-0.127256,-0.128487,-0.044286,0.993920,0.072958,-0.064050,-0.051937,0.458463,-0.343290,-0.098210,0.310698,-5.146017,4.041378,-0.458734
200733.122717,1.054477,1.070627,0.095053,-0.005419,-0.006489,-0.060756,0.998684,0.001268,-0.001521,-0.051249,0.598399,-0.466377,-0.015212,0.159613,4.979191,-3.783617,-0.446407
200733.172839,1.054206,1.070302,0.092015,-0.006355,-0.007192,-0.255678,0.998448,0.015608,-0.013929,-0.051612,0.847089,-0.655903,-0.027900,0.274522,0.157339,-0.009990,-0.373554
200733.222982,1.053888,1.069943,0.079232,-0.021314,-0.022306,-0.238249,0.997495,0.035903,-0.031372,-0.052250,0.854261,-0.657300,-0.038519,0.321504,-2.962137,2.352129,-0.315143
200733.273123,1.052823,1.068828,0.067319,-0.060811,-0.062999,-0.136079,0.995801,0.056357,-0.048827,-0.053112,0.705194,-0.540942,-0.047476,0.327138,-4.838260,3.648989,-0.269744
200733.323231,1.049782,1.065678,0.060515,-0.123348,-0.127854,-0.027505,0.993838,0.073235,-0.063147,-0.054181,0.462306,-0.359763,-0.055144,0.311775,-5.215599,3.942489,-0.218687
200733.528451,1.055959,1.072161,0.063295,-0.006090,-0.006335,-0.038807,0.998475,0.001361,-0.001277,-0.055171,0.582450,-0.459660,-0.018776,0.159783,4.884793,-3.669959,-0.591575
200733.578561,1.055655,1.071844,0.061354,-0.006889,-0.007097,-0.233415,0.998243,0.015265,-0.013552,-0.055627,0.826362,-0.643573,-0.035592,0.273468,0.165607,0.103841,-0.525959
200733.628663,1.055310,1.071489,0.049684,-0.021451,-0.021767,-0.217914,0.997318,0.034992,-0.030738,-0.056461,0.833773,-0.639497,-0.050542,0.320444,-2.781165,2.349305,-0.473108
200733.678773,1.054238,1.070401,0.038788,-0.060179,-0.061126,-0.117574,0.995681,0.054898,-0.047799,-0.057620,0.693489,-0.523631,-0.063990,0.325805,-4.335604,3.313626,-0.440126
200733.728872,1.051229,1.067345,0.032909,-0.121424,-0.123761,-0.011124,0.993776,0.071465,-0.061729,-0.059089,0.475437,-0.359634,-0.076500,0.310297,-4.939460,3.710996,-0.373008
200733.930957,1.057385,1.073388,0.031331,-0.005434,-0.006681,-0.016986,0.998267,0.001137,-0.001190,-0.058829,0.597435,-0.467888,-0.019397,0.157784,5.000451,-3.718707,-0.615234
200733.981062,1.057113,1.073054,0.030482,-0.006167,-0.007303,-0.215296,0.998028,0.015356,-0.013743,-0.059298,0.847113,-0.654263,-0.036885,0.273679,0.078756,0.147896,-0.545645
200734.031178,1.056804,1.072689,0.019717,-0.020993,-0.022012,-0.199413,0.997066,0.035522,-0.031297,-0.060156,0.850135,-0.648054,-0.052395,0.321637,-2.953001,2.515703,-0.485236
200734.081293,1.055755,1.071589,0.009746,-0.060712,-0.061961,-0.096958,0.995369,0.055760,-0.048666,-0.061351,0.701196,-0.523959,-0.066188,0.326738,-4.310209,3.684641,-0.436937
200734.131419,1.052719,1.068491,0.004898,-0.123472,-0.125513,0.010984,0.993413,0.072468,-0.062672,-0.062860,0.484369,-0.341489,-0.078607,0.310193,-4.966270,3.886338,-0.377246
200734.335070,1.058360,1.074199,0.015345,-0.007452,-0.008683,-0.003967,0.997995,0.001897,-0.001855,-0.063233,0.609257,-0.450057,-0.018219,0.158670,4.926711,-3.690772,-0.578761
200734.385183,1.057987,1.073764,0.015147,-0.008610,-0.009727,-0.200638,0.997738,0.016384,-0.014044,-0.063669,0.855281,-0.635017,-0.034671,0.273923,0.011443,-0.102836,-0.484439
200734.435293,1.057557,1.073278,0.005115,-0.023884,-0.025404,-0.184347,0.996756,0.036706,-0.031219,-0.064471,0.855018,-0.641284,-0.048441,0.320393,-3.040539,2.151119,-0.384400
200734.485410,1.056363,1.072008,-0.004102,-0.063618,-0.066432,-0.084282,0.995036,0.056996,-0.048516,-0.065576,0.701812,-0.535300,-0.059367,0.325538,-4.519032,3.796971,-0.285120
200734.535503,1.053182,1.068686,-0.008316,-0.126329,-0.130975,0.021311,0.993047,0.073631,-0.062882,-0.066948,0.474654,-0.347033,-0.067471,0.310298,-5.030954,3.956220,-0.262169
