timestamp,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,fz,mx,my,mz
201205.652745,1.058779,1.080579,0.031354,-0.005292,-0.006443,-0.016714,0.997819,0.001202,-0.001343,-0.065980,0.593590,-0.489266,-0.020561,0.156827,5.566170,-3.375580,-0.797193
201205.702868,1.058514,1.080257,0.030519,-0.006117,-0.007089,-0.216796,0.997567,0.015201,-0.014523,-0.066476,0.871517,-0.658509,-0.043221,0.273135,0.371680,0.356996,-0.708272
201205.753028,1.058208,1.079903,0.019679,-0.021795,-0.021452,-0.201937,0.996552,0.035843,-0.032366,-0.067462,0.889021,-0.642088,-0.063354,0.322400,-3.141275,2.805776,-0.632000
201205.803165,1.057118,1.078830,0.009582,-0.063196,-0.061496,-0.098185,0.994754,0.056939,-0.049787,-0.068871,0.730413,-0.503937,-0.081318,0.328901,-4.852722,3.667847,-0.612985
201205.853308,1.053959,1.075755,0.004673,-0.128303,-0.126316,0.013423,0.992701,0.074319,-0.063445,-0.070684,0.486222,-0.322799,-0.098742,0.311191,-5.347694,3.884094,-0.569043
201206.060892,1.059940,1.081471,0.015364,-0.007547,-0.008513,-0.003999,0.997528,0.001850,-0.001915,-0.070227,0.619673,-0.445222,-0.022087,0.157846,5.136005,-3.514208,-0.727285
201206.111015,1.059563,1.081045,0.015164,-0.008740,-0.009514,-0.202195,0.997257,0.016520,-0.014102,-0.070756,0.876100,-0.621452,-0.042760,0.274072,0.085942,0.132745,-0.677604
201206.161133,1.059126,1.080570,0.005054,-0.024202,-0.025225,-0.185633,0.996241,0.037265,-0.031117,-0.071743,0.879389,-0.616237,-0.062020,0.321400,-3.073063,2.368639,-0.626778
201206.211245,1.057916,1.079308,-0.004227,-0.064285,-0.066760,-0.083753,0.994472,0.058089,-0.047967,-0.073152,0.724285,-0.499875,-0.079836,0.326351,-4.798880,3.650802,-0.572908
201206.261363,1.054702,1.075970,-0.008415,-0.127078,-0.132343,0.023240,0.992432,0.075259,-0.061588,-0.074976,0.482827,-0.319529,-0.096121,0.310409,-5.317863,3.676027,-0.494529
201206.473117,1.059845,1.081364,0.015050,-0.009226,-0.010460,-0.003791,0.997528,0.001850,-0.001915,-0.070227,0.630521,-0.439574,-0.021905,0.158053,5.060248,-3.664613,-0.625784
201206.523232,1.059383,1.080841,0.014861,-0.010420,-0.011461,-0.201605,0.997255,0.016801,-0.013980,-0.070750,0.883168,-0.623329,-0.039693,0.274400,-0.101598,-0.162521,-0.493406
201206.573351,1.058862,1.080268,0.004780,-0.025797,-0.027484,-0.184442,0.996231,0.037717,-0.031055,-0.071667,0.877149,-0.632786,-0.053718,0.321396,-3.225206,2.055465,-0.373866
201206.623467,1.057573,1.078893,-0.004442,-0.065842,-0.069562,-0.082605,0.994452,0.058449,-0.048318,-0.072893,0.714599,-0.531801,-0.064345,0.326083,-4.868230,3.716078,-0.265235
201206.673574,1.054281,1.075415,-0.008572,-0.129018,-0.135507,0.023807,0.992401,0.075305,-0.062732,-0.074388,0.469889,-0.347742,-0.071884,0.310575,-5.266806,3.885790,-0.225009
201206.881657,1.059815,1.081333,0.015006,-0.009558,-0.010821,-0.003743,0.997528,0.001850,-0.001915,-0.070227,0.620574,-0.449654,-0.012541,0.157809,5.023118,-3.682477,-0.356778
201206.931742,1.059337,1.080792,0.014819,-0.010750,-0.011821,-0.202008,0.997272,0.016535,-0.014215,-0.070518,0.871516,-0.634074,-0.022682,0.274212,-0.151105,0.043210,-0.283378
201206.981834,1.058799,1.080201,0.004718,-0.026331,-0.027550,-0.185192,0.996285,0.037140,-0.031539,-0.071010,0.863415,-0.632663,-0.030737,0.321976,-3.269170,2.379576,-0.211217
201207.031922,1.057483,1.078824,-0.004541,-0.066946,-0.069004,-0.082272,0.994573,0.057525,-0.048783,-0.071656,0.699219,-0.514692,-0.036741,0.326438,-4.472159,3.748767,-0.129388
201207.082076,1.054136,1.075373,-0.008655,-0.130590,-0.133950,0.024865,0.992640,0.074016,-0.062766,-0.072440,0.474893,-0.328228,-0.040419,0.309286,-4.969371,3.864723,-0.148597
