timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
56125.871606,0,0.040125,0.040915,0.256494,-0.054230,-0.042267,-0.154785,0.999997,-0.001840,0.001526,-0.000026,0.009698,-0.003045,0.000680
56125.921603,0,0.037106,0.038404,0.247846,-0.053040,-0.041443,-0.151611,0.999998,-0.001519,0.001398,-0.000014,0.010763,-0.004419,0.001072
56125.971607,0,0.034148,0.035931,0.239455,-0.051971,-0.040894,-0.146240,0.999998,-0.001251,0.001307,-0.000007,0.010780,-0.005152,0.000680
56126.021603,0,0.031246,0.033481,0.231359,-0.050934,-0.040588,-0.141602,0.999999,-0.001122,0.001313,-0.000001,0.000090,0.002429,0.000000
56126.071606,0,0.028347,0.031021,0.223212,-0.049866,-0.040222,-0.141357,0.999998,-0.001090,0.001364,-0.000002,0.007960,-0.006004,0.000000
56126.121608,0,0.025615,0.028635,0.215454,-0.048706,-0.039978,-0.138428,0.999999,-0.000966,0.001224,-0.000002,0.004427,-0.008676,0.000000
56126.171606,0,0.022877,0.026229,0.207716,-0.047668,-0.039703,-0.135376,0.999999,-0.000995,0.001210,-0.000001,-0.003927,0.004785,0.000000
56126.221608,0,0.020188,0.023835,0.200097,-0.046692,-0.039429,-0.133911,0.999998,-0.001146,0.001337,-0.000001,-0.001377,0.000496,0.000000
56126.271605,0,0.017505,0.021432,0.192483,-0.045807,-0.039093,-0.131592,0.999998,-0.001338,0.001436,-0.000001,-0.006238,-0.000487,0.000000
56126.321610,0,0.014931,0.019087,0.185200,-0.044617,-0.038391,-0.128906,0.999997,-0.001653,0.001648,-0.000001,-0.014206,0.012425,0.000000
56126.371607,0,0.012428,0.016789,0.178023,-0.043091,-0.037292,-0.127075,0.999996,-0.002038,0.001990,-0.000001,-0.013678,0.011513,0.000000
56126.421594,0,0.010013,0.014557,0.171014,-0.041077,-0.035736,-0.123413,0.999994,-0.002549,0.002397,-0.000004,-0.025617,0.020078,-0.001079
56126.471611,0,0.007706,0.012416,0.164135,-0.038788,-0.033630,-0.121643,0.999991,-0.003127,0.002766,-0.000030,-0.020300,0.009954,-0.000386
56126.521609,0,0.005524,0.010395,0.157332,-0.036194,-0.031021,-0.120728,0.999988,-0.003678,0.003125,-0.000031,-0.023231,0.017726,0.000000
56126.571605,0,0.003483,0.008520,0.150624,-0.033264,-0.027908,-0.118896,0.999985,-0.004220,0.003531,-0.000054,-0.022993,0.016985,-0.000616
56126.621607,0,0.001602,0.006814,0.143983,-0.029938,-0.024292,-0.118225,0.999981,-0.004760,0.003926,-0.000055,-0.020998,0.015979,0.000000
56126.671602,0,0.000044,0.005418,0.137971,-0.025803,-0.019821,-0.116089,0.999978,-0.005141,0.004181,-0.000071,-0.012016,0.007410,-0.000001
56126.721605,0,-0.001484,0.004101,0.131292,-0.022110,-0.015617,-0.117432,0.999977,-0.005270,0.004178,-0.000071,-0.004088,-0.000313,0.000000
56126.771594,0,-0.002815,0.003004,0.124719,-0.018707,-0.011559,-0.117188,0.999978,-0.005298,0.004087,-0.000081,-0.006000,0.000698,-0.000201
56126.821607,0,-0.004029,0.002079,0.117859,-0.015305,-0.007420,-0.115540,0.999979,-0.005158,0.003895,-0.000082,0.007380,-0.008480,0.000000
56126.871601,0,-0.005117,0.001350,0.110736,-0.012459,-0.003691,-0.115051,0.999981,-0.004973,0.003709,-0.000082,0.000901,0.000023,0.000000
